name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB
Tim Howard,Everton,us,37,GK,187,88,25,2250,-,-,1,-,-,58.4,0.1,2,-,0.2,0.1,-,0.6,-,-,-,-,-,0.1,-,-,0.1,24.2,-,5.4,-
Aaron Lennon,Everton,eng,29,M(LR),165,63,17(8),1540,5,-,1,-,0.7,81.1,-,-,1.4,0.3,0.5,-,0.6,0.6,0.1,-,0.9,1,0.8,-,0.6,0.7,19.1,0.3,0.5,-
John Stones,Everton,eng,22,D(CR),188,70,31(2),2780,-,-,3,-,0.2,88.7,1.6,-,1.4,1.7,0.3,0.6,3.8,0.4,1.1,-,0.2,0.7,0.8,-,0.3,0.3,47.5,0.1,4.4,-
Kieran Dowell,Everton,eng,18,Midfielder,175,70,1(1),72,-,-,-,-,-,83.3,-,-,-,-,0.5,-,-,2.5,-,-,0.5,1,-,-,2,1,15,-,-,-
Joel Robles,Everton,es,26,GK,195,90,13,1170,-,-,1,-,-,46.1,0.1,-,-,-,-,-,0.8,0.1,-,-,-,0.1,0.1,-,-,-,32.4,-,7.1,-
Ramiro Funes Mori,Everton,,25,D(C),185,74,24(4),2191,4,1,4,1,0.9,83.8,2.7,4,1.5,2.4,0.3,0.7,7.8,0.6,0.4,-,0.2,0.4,0.3,0.1,0.1,0.3,44.2,0.1,3.8,-
Bryan Oviedo,Everton,cr,26,D(L),172,69,12(2),998,-,1,-,-,0.4,81.3,0.2,-,2.9,1.4,1.2,0.1,2.4,1.1,0.3,-,0.9,0.6,0.9,0.1,0.7,0.9,30.9,0.8,1.7,0.1
Brendan Galloway,Everton,eng,20,D(L),188,87,14(1),1225,-,1,2,-,0.5,81.1,0.5,-,3.3,1.4,0.6,0.3,2,1.3,0.3,-,0.3,0.5,1.9,-,0.7,1,26.4,0.2,0.6,-
Ross Barkley,Everton,eng,22,M(CL),189,76,36(2),3087,8,8,4,-,2.5,86,0.8,3,0.9,0.4,0.8,-,0.5,0.7,0.1,-,1.5,3.1,1.9,0.1,2,1.6,47.4,0.6,2.7,0.2
Donald Love,Manchester United,sct,21,Defender,178,72,0(1),53,-,-,-,-,-,73.1,-,-,4,1,1,-,-,-,-,-,-,2,-,-,1,1,26,-,1,-
Matteo Darmian,Manchester United,it,26,"D(CLR),M(LR)",182,70,24(4),1932,1,-,8,-,0.2,79.3,0.7,2,3,1.5,1,0.3,1.9,1,0.1,-,0.4,0.4,0.8,0.1,0.6,0.4,33.4,0.3,1.4,-
Timothy Fosu-Mensah,Manchester United,nl,18,Defender,190,78,2(6),254,-,1,1,-,0.3,73.2,0.3,-,1.5,1.6,0.3,0.1,1.8,0.3,0.1,-,0.1,0.3,0.3,-,0.1,0.1,15.9,-,0.5,-
Ander Herrera,Manchester United,es,27,M(C),182,70,17(10),1538,3,2,4,-,0.9,84,0.3,2,2.1,0.9,1,-,0.6,1.3,0.2,-,0.8,0.7,0.8,-,1.2,1.5,40.6,0.2,1.7,0.1
Adnan Januzaj,Manchester United,be,21,AM(CLR),180,75,2(3),144,1,-,1,-,0.8,88.1,-,-,0.2,-,1,-,0.2,0.2,-,-,0.2,0.6,0.6,-,0.8,0.8,8.4,-,1.2,0.2
Chris Smalling,Manchester United,eng,26,D(CR),192,81,35,3150,-,1,8,-,0.5,82.4,3.5,1,1.6,2.8,1.3,0.5,5.1,0.4,0.5,1,0.2,0.3,0.4,-,0.3,0.3,43.8,-,3,-
Nick Powell,Manchester United,eng,22,"AM(C),FW",183,65,0(1),16,-,-,-,-,-,50,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-
Juan Mata,Manchester United,es,28,AM(CLR),170,63,34(4),2902,6,5,4,1,1.5,89.2,0.1,2,0.8,0.6,0.6,-,0.5,1.2,-,-,1.4,0.8,0.8,0.2,1.4,0.8,47.4,0.5,2.6,0.1
Andreas Pereira,Manchester United,be,20,Midfielder,177,66,0(4),80,-,-,2,-,-,85.7,-,-,0.3,0.3,0.5,-,-,1,-,-,0.8,1,0.3,-,0.8,0.5,12.3,1,-,-
Sergio Romero,Manchester United,ar,29,GK,192,87,4,360,-,-,-,-,-,55.7,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,28.8,-,5.5,-
Bastian Schweinsteiger,Manchester United,de,32,M(C),183,79,13(5),1205,1,-,3,-,0.7,85.7,0.9,-,2,1.3,1.1,-,0.9,0.9,0.2,-,0.4,0.7,0.9,-,1.6,1.1,59.3,0.1,3.6,-
James Weir,Manchester United,eng,21,Midfielder,177,71,0(1),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chicharito,Manchester United,mx,28,FW,175,73,0(1),23,-,-,-,-,1,85.7,-,-,-,1,-,-,-,-,-,-,1,1,1,-,-,-,14,-,-,-
Paddy McNair,Manchester United,nir,21,D(C),183,72,3(5),312,-,-,-,-,0.4,78.9,1,-,1.1,0.6,0.5,0.1,1.6,1.4,-,-,0.1,-,0.3,-,0.4,0.8,24.3,0.1,1.8,-
Guillermo Varela,Manchester United,uy,23,D(R),174,70,3(1),315,-,-,1,-,0.3,78.8,0.3,-,3.3,3,1.3,-,1.5,2.3,-,-,0.3,1,1.8,-,0.8,1,36.5,0.3,2.8,-
Luke Shaw,Manchester United,eng,21,D(L),185,75,5,450,-,1,1,-,0.2,86,2.8,-,1.8,1,1.6,0.6,3.8,1.4,0.4,-,0.8,1.2,0.6,0.2,1.2,0.4,54.2,1,2.6,0.2
Wayne Rooney,Manchester United,eng,30,"AM(CL),FW",176,83,27(1),2410,8,6,4,-,2.6,83.1,0.9,4,1,0.3,1,-,0.5,0.6,0.3,-,1.5,0.9,0.5,0.5,1.9,1.8,40.9,0.2,3.7,0.1
Antonio Valencia,Manchester United,ec,31,"D(R),M(R)",181,83,8(6),855,-,3,1,-,0.4,88.2,1.3,-,1.9,1.1,1.1,0.1,1.3,0.6,0.4,-,0.5,1.1,0.4,0.1,0.3,1.1,41.7,0.6,1.6,0.1
Phil Jones,Manchester United,eng,24,"D(CR),DMC",185,72,6(4),529,-,-,-,-,0.1,84.7,2,-,0.9,1.3,0.4,-,2.4,0.1,0.1,-,-,0.2,0.2,-,0.2,0.3,32,0.2,1.3,-
Marouane Fellaini,Manchester United,be,28,M(C),194,85,12(6),1070,1,-,2,-,1.3,83.6,2.7,-,1.4,0.6,1.8,-,1.2,0.6,0.1,-,0.6,0.9,0.7,0.2,1.7,1.2,32.8,-,0.8,-
David de Gea,Manchester United,es,25,GK,192,76,34,3060,-,-,-,-,-,56.9,-,-,-,-,-,-,0.6,-,-,1,-,-,-,-,-,-,25.1,-,7.6,-
Jesse Lingard,Manchester United,eng,23,AM(CLR),168,58,19(6),1635,4,1,4,-,1.2,84.7,0.1,1,1.5,0.6,1,-,0.4,1.2,-,-,0.6,0.8,0.8,0.2,1,1.5,28.5,0.1,0.4,0.1
Anthony Martial,Manchester United,fr,20,"AM(LR),FW",181,76,29(2),2632,11,4,2,-,1.8,76.7,1.8,3,0.7,0.3,1.3,-,0.6,0.6,0.1,-,1.2,2.7,1.8,0.5,3.1,2.4,29.8,0.2,0.4,0.1
Morgan Schneiderlin,Manchester United,fr,26,DMC,181,75,25(4),2205,1,-,3,-,0.4,89.5,0.7,-,2.4,2.5,1.8,-,1.7,0.8,0.2,-,0.3,0.3,0.5,-,0.4,0.7,50.3,-,3.4,-
Memphis Depay,Manchester United,nl,22,AM(L),176,78,16(13),1478,2,-,2,-,2,80.8,0.3,1,0.4,0.3,0.7,-,0.3,0.4,-,-,0.4,1,1.2,0.3,2.4,1.7,22.1,0.5,0.8,-
Ashley Young,Manchester United,eng,31,"D(R),M(LR)",180,65,11(7),1063,1,2,5,-,0.4,77.7,0.7,-,1.1,1.4,0.8,0.1,1,0.6,-,-,0.6,0.7,1.1,0.1,0.4,0.6,31.4,0.6,2,-
Daley Blind,Manchester United,nl,26,"D(CL),DMC,M(L)",180,72,35,3117,1,1,2,-,0.1,83.7,1,3,2.7,2.3,0.8,0.5,3.4,0.8,0.6,-,0.7,0.6,0.4,-,0.3,0.5,58,0.9,4.9,-
Will Keane,Manchester United,eng,23,FW,178,78,0(1),4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Michael Carrick,Manchester United,eng,35,"D(C),M(C)",188,74,22(6),1975,-,-,4,-,0.3,86.5,0.6,-,1.5,1.6,0.4,0.1,1.3,0.7,0.1,-,0.4,0.3,0.5,-,0.6,0.5,55.9,0.1,3.9,0.1
Marcos Rojo,Manchester United,ar,26,D(CL),187,80,15(1),1254,-,1,3,-,0.5,73.1,1.9,1,2.7,1.7,1.3,-,2,0.9,0.3,-,0.6,0.3,0.8,0.1,0.5,0.4,43.8,0.7,1.6,-
James Wilson,Manchester United,eng,20,FW,184,73,0(1),8,-,-,-,-,-,85.7,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,7,-,-,-
Cameron Borthwick-Jackson,Manchester United,eng,19,D(L),183,78,6(4),692,-,1,-,-,0.1,81.9,1,-,0.8,1.1,0.8,0.1,1.7,0.8,0.4,-,0.7,0.9,0.2,-,0.5,0.5,35.3,0.5,1.2,-
Marcus Rashford,Manchester United,eng,18,FW,180,70,11,862,5,2,-,-,1.5,76.9,0.3,1,0.6,0.2,0.5,-,0.8,0.3,0.4,-,0.5,0.8,0.8,0.4,2,2.3,18.1,-,0.2,-
Erik Pieters,Stoke,nl,28,D(L),184,84,35,3098,-,1,10,-,0.1,77.7,1.4,2,3.3,2.7,1.7,0.3,2.7,1.1,0.5,-,0.5,0.2,1.4,-,0.4,0.8,43,0.4,1.7,-
Marko Arnautovic,Stoke,at,27,AM(LR),192,83,33(1),2820,11,6,2,-,2.1,79.5,0.2,2,1.6,0.8,1.4,-,0.4,0.9,-,-,1.5,1.8,0.7,0.9,1.3,1.9,31.8,0.5,1.1,0.1
Phil Bardsley,Stoke,sct,31,D(LR),180,74,9(2),817,-,1,1,-,0.6,76.7,1.1,-,2.8,1.6,1.1,0.2,2.9,0.7,0.7,-,0.4,0.3,1.4,-,0.5,0.5,27.3,0.2,1.5,-
Bojan,Stoke,es,26,"AM(CLR),FW",170,65,22(5),1712,7,1,2,-,1.3,84.3,0.1,2,0.7,0.6,0.3,-,-,1.2,-,-,1,1.7,1.1,0.1,1.4,1.4,27,0.2,1.4,0.1
Ibrahim Afellay,Stoke,nl,30,M(CLR),180,76,24(7),2099,2,2,3,1,1.3,90.2,0.5,-,0.9,0.4,0.6,-,0.4,0.7,-,-,0.7,1.3,1.2,0.1,1,1.4,41.1,0.4,2.2,-
Marco van Ginkel,Stoke,nl,23,DMC,186,82,8(9),753,-,-,-,-,0.7,82.3,0.8,-,1.6,1.3,0.8,0.1,0.9,0.7,0.1,-,0.3,0.3,0.5,-,0.6,0.7,21.9,0.1,1,-
Philipp Wollscheid,Stoke,de,27,D(C),194,88,30(1),2685,-,-,2,-,0.1,84.5,2.3,2,2.4,2.4,0.5,0.5,5.3,0.9,0.6,-,0.2,0.4,0.6,-,-,0.3,39.4,-,2.9,-
Jack Butland,Stoke,eng,23,GK,192,95,31,2790,-,-,-,-,-,49.7,0.1,2,-,-,-,-,0.6,0.1,-,-,-,0.1,-,-,-,0.1,28.5,-,8.3,-
Glen Johnson,Stoke,eng,32,D(LR),178,70,25,2186,-,3,1,-,0.7,81.9,0.7,-,1.6,2,0.4,0.2,1.1,1.3,0.5,-,0.7,1.3,0.4,0.2,1,1.1,35.8,0.4,1.3,-
Ryan Shawcross,Stoke,eng,28,D(C),191,76,20,1697,-,-,2,1,0.4,72.6,2.5,-,2.2,2,0.9,0.2,4.7,0.8,1,-,0.1,0.3,0.2,0.2,0.2,0.2,29.6,-,1.9,-
Charlie Adam,Stoke,sct,30,M(C),185,83,12(10),1045,1,1,6,1,1.3,75.5,0.8,-,0.8,0.5,1.4,-,0.6,1,0.2,-,0.5,0.5,1.1,-,0.5,0.7,24.8,0.5,3.1,-
Marc Muniesa,Stoke,es,24,D(CL),179,72,12(3),1112,-,-,2,-,0.2,83,0.7,1,1.9,2.3,0.7,0.4,2.9,0.9,0.7,-,0.3,0.4,0.5,-,0.2,0.8,35.3,0.1,2.1,0.1
Shay Given,Stoke,ie,40,GK,183,84,3,226,-,-,1,-,-,63.8,0.3,-,-,-,-,-,1,0.3,-,-,-,-,0.3,-,-,-,19.3,-,10.3,-
Mame Biram Diouf,Stoke,sn,28,"AM(LR),FW",185,79,12(14),1269,5,1,3,-,1.2,72,1.3,2,0.7,0.2,0.8,-,0.7,0.4,-,-,0.4,0.5,1,0.3,0.5,1.3,10.2,-,0.2,-
Xherdan Shaqiri,Stoke,ch,24,M(CLR),169,72,27,2039,3,6,3,-,1.5,82.3,0.1,2,0.7,0.4,0.9,-,0.1,0.4,-,-,1.9,1.3,1,0.3,1.7,2.2,23.7,1.4,0.7,0.3
Stephen Ireland,Stoke,ie,30,M(C),176,68,0(13),232,-,1,2,-,0.2,84.4,0.2,-,0.8,0.2,0.3,-,0.1,0.4,-,-,0.6,0.2,-,-,0.1,0.6,12.3,0.2,0.7,0.2
Marc Wilson,Stoke,ie,29,"D(CL),DMC",188,80,1(3),259,-,-,-,-,-,74.3,1.8,-,1.8,0.5,0.5,0.3,3.8,0.8,-,-,0.3,-,0.8,-,0.3,0.5,28.3,0.3,2.5,-
Steve Sidwell,Stoke,eng,33,M(C),178,70,0(1),12,-,-,-,-,-,83.3,1,-,4,-,1,-,-,1,-,-,-,-,-,-,1,-,6,-,-,-
Joselu,Stoke,es,26,FW,192,80,10(12),1090,4,1,-,-,1.3,71.8,2.6,1,0.6,0.3,0.9,-,0.5,0.8,-,-,0.5,0.3,0.8,0.4,0.9,1.6,17.2,0.2,0.5,-
Jonathan Walters,Stoke,ie,32,"M(CLR),FW",183,79,18(9),1725,5,3,1,-,1.2,65.7,3,1,0.3,0.2,0.5,-,1,0.3,0.2,-,0.9,0.4,1,0.9,1,1.7,18.2,0.1,0.6,0.1
Peter Crouch,Stoke,eng,35,FW,201,75,4(7),458,-,1,-,-,0.6,57.9,4.5,-,0.3,0.4,1.2,-,0.8,0.5,-,-,0.4,0.2,0.4,0.8,0.7,1.1,13.8,-,-,-
Giannelli Imbula,Stoke,fr,24,DMC,186,78,14,1260,2,-,4,-,1.5,87.8,0.9,2,1,0.5,1.2,-,0.4,0.8,0.1,-,0.8,4.4,1.4,-,1.3,1.3,55.1,-,1.4,-
Jakob Haugaard,Stoke,dk,24,Goalkeeper,197,87,4(1),405,-,-,-,-,-,54.7,-,-,-,-,-,-,0.6,0.2,-,-,-,-,-,-,-,0.2,25.6,-,11,-
Peter Odemwingie,Stoke,ng,35,"AM(LR),FW",182,75,0(5),101,-,-,-,-,0.4,89.8,0.2,-,0.6,0.4,0.6,-,0.2,0.4,-,-,-,0.2,0.2,0.2,0.4,0.8,9.8,0.2,0.2,-
Geoff Cameron,Stoke,us,31,"D(CLR),DMC",191,84,27(3),2361,-,-,-,1,0.5,76.3,2.3,-,2,1.9,0.9,0.3,3.3,0.9,0.6,-,0.3,0.9,0.3,-,0.6,0.6,37.6,-,1.4,-
Glenn Whelan,Stoke,ie,32,DMC,180,79,37,3174,-,1,6,-,0.3,87,1.1,1,1.9,2,0.7,-,2.7,1.3,0.6,-,0.7,0.3,0.5,-,0.5,0.6,55.9,0.1,2.8,-
Dionatan Teixeira,Stoke,br,24,Defender,193,78,0(1),45,-,-,-,-,-,28.6,1,-,1,-,-,-,3,-,2,-,-,-,-,-,-,-,7,-,-,-
Sullay Kaikai,Crystal Palace,eng,21,Midfielder,182,73,0(1),45,-,-,-,-,3,92.3,-,-,2,-,1,-,-,1,-,-,2,-,-,-,-,1,13,1,-,-
Patrick Bamford,Crystal Palace,eng,23,"AM(CLR),FW",185,71,0(6),119,-,-,-,-,0.5,64.5,0.5,-,-,0.2,0.3,-,0.3,-,-,-,0.3,-,-,0.3,0.2,0.8,5.2,-,-,-
Dwight Gayle,Crystal Palace,eng,25,"AM(L),FW",177,73,8(8),770,3,-,1,1,1.4,70.8,1.4,1,0.7,0.2,1.3,-,0.2,0.2,-,-,0.5,0.1,2.2,0.1,0.7,1.8,9,0.2,0.1,-
Hiram Boateng,Crystal Palace,eng,20,Midfielder,170,70,0(1),18,-,-,-,-,1,75,-,-,-,-,2,-,-,-,-,-,-,-,-,-,1,1,4,-,-,-
Bakary Sako,Crystal Palace,ml,28,M(L),180,76,11(9),1074,2,1,1,-,1.7,82.1,0.4,2,0.9,0.7,0.7,0.1,0.4,0.5,0.2,-,0.5,1,0.6,0.4,1.9,1,16.8,0.7,0.8,-
Jason Puncheon,Crystal Palace,eng,30,M(CLR),173,70,31,2625,2,3,3,-,1.7,80,0.4,1,1.7,0.9,1.1,-,0.5,1.5,0.1,-,1.9,1.5,0.9,0.2,1.6,1.7,40,1.6,2.1,-
Damien Delaney,Crystal Palace,ie,35,D(C),191,89,32,2880,2,3,2,-,0.7,72.7,3,1,1,1.8,0.6,0.5,6.3,0.4,1.2,2,0.3,0.1,0.5,-,0.2,0.2,33,0.1,3.6,-
Yohan Cabaye,Crystal Palace,fr,30,M(C),175,71,32(1),2704,5,1,7,-,2,82.6,0.2,3,3.2,3.6,1.2,-,0.5,1.9,0.2,-,1.5,0.3,1.2,-,1.1,0.8,38.5,1.3,2.9,-
Joe Ledley,Crystal Palace,wls,29,M(CL),183,73,11(8),981,1,-,1,-,0.4,79.9,0.6,-,0.8,1.7,0.6,-,1.4,0.8,0.5,-,0.2,0.1,0.2,-,0.1,0.5,21,-,0.7,-
Marouane Chamakh,Crystal Palace,ma,32,"AM(C),FW",185,70,1(9),251,-,-,1,-,0.2,78.5,0.8,-,0.7,0.1,0.7,-,0.3,0.3,0.2,-,0.4,0.1,0.7,0.4,0.4,0.4,9.3,-,0.1,-
Pape Souaré,Crystal Palace,sn,26,"D(L),M(L)",178,69,34,3016,-,1,6,1,0.3,75,0.8,-,0.9,2.5,0.7,0.1,3.6,0.3,0.5,1,0.8,0.5,0.9,-,0.6,0.9,34.3,0.7,2.2,-
Lee Chung-yong,Crystal Palace,kr,28,M(CLR),180,75,4(9),387,1,-,-,-,0.4,85.9,0.4,-,1.2,0.5,0.3,-,0.2,0.3,-,-,0.5,0.6,0.5,-,1.1,0.5,13.6,0.5,0.7,-
James McArthur,Crystal Palace,sct,28,M(C),168,64,26(2),2193,2,2,5,-,0.6,85.4,1.1,-,2,2.4,1.5,0.1,0.7,1.7,0.4,-,0.8,0.4,0.8,-,1,0.6,37.8,-,2.4,-
Scott Dann,Crystal Palace,eng,29,D(C),188,76,35,3150,5,1,7,-,0.8,75.3,3.3,1,1,1.8,0.6,0.3,5.1,0.4,1.3,-,0.3,0.3,0.4,0.1,0.1,0.2,31.9,-,3.7,-
Yannick Bolasie,Crystal Palace,cd,27,"AM(LR),FW",188,84,23(3),2077,5,3,2,-,2.2,72.5,0.8,2,1,0.4,1,-,1,0.9,0.2,-,0.9,2.9,1.3,0.7,1.7,2.2,19.5,1,0.5,-
Jonathan Williams,Crystal Palace,wls,22,AM(C),168,60,0(1),10,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-
Brede Hangeland,Crystal Palace,no,35,D(C),195,85,7,630,-,-,2,-,0.7,86,3.7,1,1.4,1.4,1.9,0.7,8.6,0.6,0.7,-,-,0.9,0.4,0.3,0.1,0.1,34.6,-,1.7,-
Alex McCarthy,Crystal Palace,eng,26,GK,193,79,7,630,-,-,-,-,-,41.2,-,-,-,-,-,-,0.7,0.1,-,-,-,-,-,-,-,-,29.1,-,9,-
Mile Jedinak,Crystal Palace,au,32,DMC,189,81,16(11),1531,-,-,6,-,0.5,71.6,3.8,1,1.9,2,1.3,-,2.1,1,0.4,-,0.3,0.2,0.6,0.1,0.3,0.4,30.7,-,1.9,-
Connor Wickham,Crystal Palace,eng,23,"AM(L),FW",191,90,15(6),1327,5,3,1,-,1.6,66.7,2.6,1,0.6,0.2,1.5,-,1,0.8,0.1,-,0.6,0.4,0.9,0.1,1.4,2.5,18.4,0.1,1.1,-
Wilfried Zaha,Crystal Palace,eng,23,AM(LR),180,66,30(4),2497,2,1,5,-,0.9,76.7,0.3,2,1.4,0.8,1.2,-,0.2,0.4,-,-,1.2,3.7,2.6,0.2,2.5,2.4,16.3,0.8,0.6,0.1
Glenn Murray,Crystal Palace,eng,32,FW,183,80,2,128,-,-,-,-,1,60,2.5,-,-,-,4,-,-,-,-,-,1.5,-,0.5,1,1,1.5,12.5,-,-,-
Julian Speroni,Crystal Palace,ar,37,GK,186,87,2,180,-,-,-,-,-,56.3,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,32,-,10.5,-
Jordon Mutch,Crystal Palace,eng,24,AM(CL),175,65,7(13),799,-,-,-,-,0.9,77.9,0.5,-,0.9,0.8,0.6,-,0.4,0.6,0.1,-,0.4,0.6,0.5,0.2,0.7,1,15.4,0.4,0.6,-
Martin Kelly,Crystal Palace,eng,26,D(LR),191,77,11(2),1043,-,-,3,-,0.1,70.7,0.8,-,2.5,1.4,0.8,0.2,2.9,1,0.4,-,0.3,0.1,0.2,-,0.5,0.2,29.2,0.2,1.2,-
Adrian Mariappa,Crystal Palace,jm,29,D(CR),180,78,3,256,-,-,-,-,-,78.6,2,-,1.3,3.3,1,0.3,4,0.7,0.3,-,-,1,1,-,1,0.3,39,0.3,2.3,-
Emmanuel Adebayor,Crystal Palace,tg,32,FW,191,82,7(5),618,1,1,1,-,1,76.1,1.7,-,0.2,0.1,0.8,-,0.6,0.3,-,-,0.5,0.4,0.4,0.9,2.2,1.6,19.2,0.1,0.6,-
Wayne Hennessey,Crystal Palace,wls,29,GK,198,90,29,2610,-,-,1,-,-,43.8,0.1,-,-,0.1,-,-,0.3,0.1,-,1,-,-,-,-,-,-,26.1,-,7.6,-
Joel Ward,Crystal Palace,eng,26,"D(LR),DMC",180,80,30,2692,2,1,4,-,0.6,71.1,1.8,-,2.1,2.3,1.2,0.1,3.6,0.9,0.5,-,0.4,0.6,0.9,-,0.7,0.8,33.4,0.4,2,-
Fraizer Campbell,Crystal Palace,eng,29,FW,172,82,4(7),361,-,-,1,-,0.4,75,0.6,-,0.3,0.4,0.7,-,0.2,0.2,-,-,0.1,0.3,0.2,0.5,0.8,1.4,6.9,-,0.1,-
Vincent Kompany,Manchester City,be,30,D(C),190,85,13(1),1179,2,-,5,-,0.8,82.9,2.5,-,1.4,1.6,1.1,0.7,5.6,0.5,0.3,-,0.2,0.5,0.2,-,0.1,0.3,48.4,-,3.9,-
Joe Hart,Manchester City,eng,29,GK,196,91,35,3110,-,-,-,-,-,52.6,0.3,-,-,-,-,-,1.2,-,-,-,0.1,-,0.1,-,-,-,20.6,-,5.1,-
Willy Caballero,Manchester City,ar,34,GK,186,80,3(1),310,-,-,-,-,-,52.9,-,-,-,-,-,-,0.5,0.3,-,-,-,-,-,-,-,-,21.3,-,5.5,-
Sergio Agüero,Manchester City,ar,28,"AM(CL),FW",173,70,29(1),2375,24,2,1,-,4,84.7,0.3,5,0.5,0.2,0.7,-,-,0.6,-,-,0.9,2.2,1.2,0.9,3.4,2,24.2,0.1,0.5,-
Bacary Sagna,Manchester City,fr,33,D(CR),176,72,27(1),2448,-,3,4,-,0.2,82.7,3.1,1,1.8,1.8,0.6,0.4,3.5,0.7,0.3,-,1,0.2,0.5,-,0.4,0.5,56.7,0.7,1.9,-
Gaël Clichy,Manchester City,fr,31,D(L),176,65,12(2),1088,-,1,-,-,0.1,81.4,0.9,-,2,3.6,0.7,0.4,2.9,0.9,0.2,-,0.9,1.1,0.4,-,0.6,0.6,49.5,0.6,2.1,-
Wilfried Bony,Manchester City,ci,27,FW,182,84,13(13),1224,4,3,1,-,2.3,77.7,1.8,1,0.3,0.1,0.7,-,0.3,0.3,-,-,0.5,0.4,0.8,0.3,1.3,1,15.7,-,0.2,0.1
Raheem Sterling,Manchester City,eng,21,"AM(CLR),FW",170,69,23(8),1928,6,2,1,-,1.7,85.3,0.3,-,1.1,0.5,0.8,-,0.1,0.7,-,-,1.1,1.3,1.7,0.2,2.1,1.2,27.3,0.2,0.3,0.1
Fabian Delph,Manchester City,eng,26,M(CL),174,60,8(9),756,2,-,-,-,0.8,85.7,0.4,1,1.5,1.3,0.4,-,0.5,0.8,0.1,-,0.1,1.4,0.5,-,1,0.6,28.4,0.1,0.6,0.1
Jesús Navas,Manchester City,es,30,M(R),170,60,24(10),2282,-,7,1,-,0.9,83.4,0.3,-,0.9,0.6,0.5,-,0.3,0.6,-,-,1.6,1.4,0.7,0.1,1.3,1,37.3,1,1.2,0.1
Samir Nasri,Manchester City,fr,29,M(CLR),175,75,4(8),536,2,2,3,-,1.2,93.5,-,-,0.9,0.2,0.3,-,-,0.6,-,-,0.8,0.5,0.4,0.1,1.1,0.4,34.7,0.6,1,0.2
Kevin De Bruyne,Manchester City,be,25,"AM(CLR),FW",181,68,22(3),2004,7,9,2,-,2,78.3,0.5,4,1.1,0.7,0.6,-,0.5,1.9,-,-,3.2,1.4,0.7,0.3,1.4,1.7,45.1,1.9,1.9,0.2
Eliaquim Mangala,Manchester City,fr,25,D(C),187,74,23,2011,-,-,8,-,0.3,87.4,1.8,-,1.4,2.9,1.6,0.6,5.2,0.7,0.3,1,-,0.2,0.3,-,0.3,0.3,43.6,-,1.8,-
Aleksandar Kolarov,Manchester City,rs,30,"D(L),M(L)",187,83,25(4),2282,3,3,3,-,1.3,78.7,1.6,1,1.2,1.6,0.7,0.2,2.4,0.7,0.3,-,1.3,0.8,1.1,0.1,0.5,0.8,46.9,1.4,2.2,-
David Silva,Manchester City,es,30,M(CLR),173,67,22(2),1802,2,11,1,-,1.2,86.4,0.4,2,1.5,0.7,0.8,-,0.1,1.5,-,-,2.8,1.3,1.4,-,2.4,0.8,57.8,1.4,2.1,0.2
Manu García,Manchester City,es,18,Midfielder,170,65,0(1),10,-,-,-,-,-,100,-,-,-,1,-,-,-,1,-,-,-,-,-,-,1,-,18,-,1,-
Fernando,Manchester City,br,29,DMC,183,76,17(7),1713,2,-,4,-,0.6,89,1.6,-,2.5,1.8,1.1,0.1,1.5,1.6,0.2,-,0.3,0.7,0.4,-,0.4,0.4,38.1,-,2,-
Martín Demichelis,Manchester City,ar,35,D(C),184,80,10(10),1016,-,-,3,-,0.3,86.4,1.8,-,1,1.8,0.6,0.5,3.8,1.1,0.2,-,0.2,0.3,0.5,-,-,0.2,27.6,-,1.2,-
Bersant Celina,Manchester City,al,20,Midfielder,177,60,0(1),13,-,1,-,-,-,100,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,12,2,-,-
Yaya Touré,Manchester City,ci,33,M(C),189,90,28(4),2335,6,5,3,-,2.4,86.5,0.9,2,1.3,0.8,0.8,-,1.1,1.3,0.1,-,1.4,1.8,0.8,0.1,1.4,0.8,57.4,0.1,3.4,0.4
Pablo Zabaleta,Manchester City,ar,31,D(R),174,74,12(1),1062,-,1,3,-,0.2,85,1.4,-,3.3,1.9,1.2,0.1,2.7,1.3,0.2,-,0.2,0.2,0.7,0.2,0.7,0.4,44.2,-,1,-
Fernandinho,Manchester City,br,31,DMC,179,67,31(2),2732,2,2,8,-,0.9,87.4,1.3,2,3.2,1.7,1.7,0.2,1.3,1.8,0.2,-,0.9,0.9,1,-,1,0.8,56.7,0.1,2.5,-
Nicolás Otamendi,Manchester City,ar,28,D(C),183,81,30,2672,1,-,9,-,0.9,84.1,3,4,3,3.5,1,0.8,7,1.4,0.4,-,0.2,0.4,1,-,0.2,0.4,52.3,-,3.2,-
